Timestamp,Messages per second
1737219553.4428837,0
1737219554.4425175,0
1737219555.4433637,0
1737219556.4426277,0
1737219557.4426754,0
1737219558.4425774,0
1737219559.4424381,0
1737219560.4437475,0
1737219561.442539,0
1737219562.4425912,0
1737219563.4432516,0
1737219564.4428356,0
1737219565.446236,0
1737219566.4426806,0
1737219567.442994,0
1737219568.4441612,0
1737219569.4429142,0
1737219570.4435058,0
1737219571.442487,0
1737219572.4424765,0
1737219573.4428966,0
1737219574.4428368,0
1737219575.4441974,0
1737219576.4418683,0
1737219577.4427044,0
1737219578.4427183,0
1737219579.4424665,0
1737219580.4436584,0
1737219581.4427283,0
1737219582.4418259,0
1737219583.442712,0
1737219584.442491,0
1737219585.4424837,0
1737219586.442456,0
1737219587.442572,0
1737219588.4426515,0
1737219589.4419992,0
1737219590.443152,0
1737219591.4424531,0
1737219592.4424062,0
1737219593.4428835,0
1737219594.442217,0
1737219595.442599,0
1737219596.4425068,0
1737219597.4435315,0
1737219598.4425242,0
1737219599.4429553,0
1737219600.4431295,0
1737219601.4513214,0
1737219602.4432611,0
1737219603.4445426,0
1737219604.4423838,0
1737219605.4437215,0
1737219606.4426203,0
1737219607.4422584,0
1737219608.4419758,0
1737219609.4428723,0
1737219610.4425216,0
1737219611.4419549,0
1737219612.442437,0
1737219613.4425578,0
1737219614.4425597,0
1737219615.4428418,0
1737219616.44264,0
1737219617.4424107,0
1737219618.4425964,0
1737219619.4424062,0
1737219620.444415,0
1737219621.4423952,0
1737219622.4419413,0
1737219623.442785,0
1737219624.44272,0
1737219625.442665,0
1737219626.4425604,0
1737219627.4425614,0
1737219628.4428287,0
1737219629.4417398,0
1737219630.4462593,0
1737219631.4429085,0
1737219632.4425895,0
1737219633.4424608,0
1737219634.4429138,0
1737219635.442843,0
1737219636.4425147,0
1737219637.4454718,0
1737219638.441765,0
1737219639.441806,0
1737219640.4436297,0
1737219641.4425511,0
1737219642.4425044,0
1737219643.4426968,0
1737219644.4422932,0
1737219645.4428797,0
1737219646.442663,0
1737219647.4420187,0
1737219648.4440367,0
1737219649.4421132,0
1737219650.4440064,0
1737219651.4425523,0
1737219652.442504,0
1737219653.4426038,0
1737219654.4422054,0
1737219655.442594,0
1737219656.4424636,0
1737219657.4425344,0
1737219658.442508,0
1737219659.442122,0
1737219660.4434645,0
1737219661.4421527,0
1737219662.4427164,0
1737219663.4424098,0
1737219664.4424434,0
1737219665.4445522,0
1737219666.4424815,0
1737219667.4422777,0
1737219668.443178,0
1737219669.4427316,0
1737219670.4442766,0
1737219671.4428816,0
1737219672.4426422,0
1737219673.4425235,0
1737219674.4425476,0
1737219675.4424999,0
1737219676.4415455,0
1737219677.442222,0
1737219678.4427352,0
1737219679.441661,6
1737219680.4447045,11
1737219681.4475205,10
1737219682.4424386,10
1737219683.4422808,9
1737219684.4422777,11
1737219685.4419186,10
1737219686.4420166,9
1737219687.4431448,11
1737219688.4432073,10
1737219689.4428456,9
1737219690.4480977,11
1737219691.4425607,9
1737219692.4508812,11
1737219693.4426742,9
1737219694.4423277,10
1737219695.4527943,11
1737219696.4424763,9
1737219697.442028,10
1737219698.4426007,10
1737219699.4416351,10
1737219700.4436076,11
1737219701.44164,9
1737219702.4546497,11
1737219703.4460504,10
1737219704.4427326,10
1737219705.4425821,10
1737219706.441914,10
1737219707.4424021,10
1737219708.4499583,10
1737219709.4421597,10
1737219710.4420643,10
1737219711.443941,10
1737219712.442486,10
1737219713.4436667,10
1737219714.4426103,10
1737219715.4436975,10
1737219716.4422648,10
1737219717.442411,10
1737219718.4428444,10
1737219719.4424376,10
1737219720.4428952,10
1737219721.4418695,10
1737219722.4442332,10
1737219723.4424531,10
1737219724.4428287,10
1737219725.4497042,10
1737219726.44265,10
1737219727.4412348,10
1737219728.4426644,10
1737219729.442484,10
1737219730.4423325,5
1737219731.4424863,0
1737219732.4421747,0
1737219733.4425063,0
1737219734.447665,0
1737219735.4419904,0
1737219736.4431028,0
1737219737.4423199,0
1737219738.4427626,0
1737219739.4426076,0
1737219740.4433594,0
1737219741.44181,0
1737219742.4424887,0
1737219743.4424806,0
1737219744.4430063,0
1737219745.442555,0
1737219746.442621,0
1737219747.442629,0
1737219748.442678,0
1737219749.4425983,0
1737219750.442807,0
1737219751.4426515,0
1737219752.4424372,0
1737219753.442474,0
1737219754.4425251,0
1737219755.4434245,0
1737219756.4423218,0
1737219757.442248,0
1737219758.442251,0
1737219759.4423902,0
1737219760.4428253,0
1737219761.4423118,0
1737219762.4422233,0
1737219763.4425392,0
1737219764.4425468,0
1737219765.4427493,0
1737219766.4424348,0
1737219767.4425185,0
1737219768.4436243,0
1737219769.4429839,0
1737219770.4436626,0
1737219771.4425442,0
1737219772.442579,0
1737219773.4426231,0
1737219774.4425273,0
1737219775.442782,0
1737219776.4425004,0
1737219777.4418437,0
1737219778.4425237,0
1737219779.4424622,0
1737219780.4424875,0
1737219781.4427233,0
1737219782.4425662,0
1737219783.4428012,0
1737219784.4424698,0
1737219785.4442496,0
1737219786.4417477,0
1737219787.4406383,0
1737219788.4423125,0
1737219789.4422815,0
1737219790.4428265,0
1737219791.4428732,0
1737219792.4427617,0
1737219793.4448764,0
1737219794.4418986,0
1737219795.4426894,0
1737219796.4426157,0
1737219797.442533,0
1737219798.4425983,0
1737219799.4423466,0
1737219800.4424682,0
1737219801.4425054,0
1737219802.44275,0
1737219803.4424386,0
1737219804.4426162,0
1737219805.448476,0
1737219806.4426794,0
1737219807.4418142,0
1737219808.4423795,0
1737219809.4428136,0
1737219810.4425302,0
1737219811.4426565,0
1737219812.4426181,0
1737219813.4420075,0
1737219814.4426594,0
1737219815.4428773,0
1737219816.4424503,0
1737219817.4398851,0
1737219818.4423642,0
1737219819.4422047,0
1737219820.4439967,0
1737219821.4467494,0
1737219822.4425879,0
1737219823.4437795,0
1737219824.4425018,0
1737219825.443522,0
1737219826.4418612,0
1737219827.4424965,0
1737219828.4429774,0
1737219829.4428174,0
1737219830.4444065,0
1737219831.4417024,0
1737219832.44384,0
1737219833.4425657,0
1737219834.447907,0
1737219835.4487925,0
